ts_utc,days,horizon,n_lags,train_step,n_estimators,fee_rate,threshold,coin_id,vs_currency,provider,initial_cash,final_value,roi_pct,trades_count,param_hash
2026-01-05T05:39:21.555011+00:00,120,27,24,24,128,0.001,0.002,bitcoin,usd,auto,10000.0,7726.121,-22.7388,75,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-05T05:43:28.223006+00:00,120,27,24,24,128,0.001,0.003,bitcoin,usd,auto,10000.0,7656.4589,-23.4354,64,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-05T08:10:23.815005+00:00,120,27,24,1,256,0.001,0.001,bitcoin,usd,auto,10000.0,7104.8404,-28.9516,92,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-06T05:19:04.557374+00:00,120,27,24,1,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7468.3683,-25.3163,83,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-06T07:46:01.742497+00:00,120,27,24,1,256,0.001,0.002,bitcoin,usd,auto,10000.0,7696.7148,-23.0329,78,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-07T05:19:51.868085+00:00,120,27,24,1,256,0.001,0.003,bitcoin,usd,auto,10000.0,7230.7309,-27.6927,66,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-07T06:34:33.194443+00:00,120,27,24,2,256,0.001,0.001,bitcoin,usd,auto,10000.0,7137.0714,-28.6293,104,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-07T07:49:16.644626+00:00,120,27,24,2,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7049.2427,-29.5076,91,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-08T04:06:45.001052+00:00,120,27,24,2,256,0.001,0.002,bitcoin,usd,auto,10000.0,7056.9869,-29.4301,74,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-08T05:21:30.701864+00:00,120,27,24,2,256,0.001,0.003,bitcoin,usd,auto,10000.0,7523.5156,-24.7648,65,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-08T05:35:41.142258+00:00,120,27,24,12,256,0.001,0.001,bitcoin,usd,auto,10000.0,6976.102,-30.239,79,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-08T05:49:49.875747+00:00,120,27,24,12,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7185.3747,-28.1463,75,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-08T06:03:58.032908+00:00,120,27,24,12,256,0.001,0.002,bitcoin,usd,auto,10000.0,7228.9604,-27.7104,70,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-08T06:18:07.549821+00:00,120,27,24,12,256,0.001,0.003,bitcoin,usd,auto,10000.0,7697.6652,-23.0233,62,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-08T06:26:13.904351+00:00,120,27,24,24,256,0.001,0.001,bitcoin,usd,auto,10000.0,7100.9092,-28.9909,80,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-08T06:34:20.097961+00:00,120,27,24,24,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7218.1168,-27.8188,74,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-08T06:42:26.300579+00:00,120,27,24,24,256,0.001,0.002,bitcoin,usd,auto,10000.0,7276.9552,-27.2304,70,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-08T06:50:31.957796+00:00,120,27,24,24,256,0.001,0.003,bitcoin,usd,auto,10000.0,7742.7894,-22.5721,61,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 27), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-08T07:27:38.343872+00:00,120,30,24,1,64,0.001,0.001,bitcoin,usd,auto,10000.0,6815.8774,-31.8412,94,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-08T08:04:43.414626+00:00,120,30,24,1,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7029.3792,-29.7062,83,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-08T08:41:50.236934+00:00,120,30,24,1,64,0.001,0.002,bitcoin,usd,auto,10000.0,7198.3057,-28.0169,74,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-09T03:29:30.393833+00:00,120,30,24,1,64,0.001,0.003,bitcoin,usd,auto,10000.0,7517.2256,-24.8277,63,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-09T03:48:11.201548+00:00,120,30,24,2,64,0.001,0.001,bitcoin,usd,auto,10000.0,7166.2424,-28.3376,89,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-09T04:06:51.936804+00:00,120,30,24,2,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7333.4451,-26.6655,84,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-09T04:25:32.447122+00:00,120,30,24,2,64,0.001,0.002,bitcoin,usd,auto,10000.0,7426.4249,-25.7358,77,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-09T04:44:14.796548+00:00,120,30,24,2,64,0.001,0.003,bitcoin,usd,auto,10000.0,7531.9343,-24.6807,62,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-09T04:47:49.782568+00:00,120,30,24,12,64,0.001,0.001,bitcoin,usd,auto,10000.0,7203.044,-27.9696,84,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-09T04:51:24.625216+00:00,120,30,24,12,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7270.1365,-27.2986,76,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-09T04:54:59.393799+00:00,120,30,24,12,64,0.001,0.002,bitcoin,usd,auto,10000.0,7268.3297,-27.3167,72,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-09T04:58:34.286677+00:00,120,30,24,12,64,0.001,0.003,bitcoin,usd,auto,10000.0,8005.3151,-19.9468,60,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-09T05:00:38.137697+00:00,120,30,24,24,64,0.001,0.001,bitcoin,usd,auto,10000.0,7585.0323,-24.1497,86,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-09T05:02:42.069547+00:00,120,30,24,24,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7555.0635,-24.4494,77,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-09T05:04:46.093345+00:00,120,30,24,24,64,0.001,0.002,bitcoin,usd,auto,10000.0,7491.837,-25.0816,71,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-09T05:06:50.128699+00:00,120,30,24,24,64,0.001,0.003,bitcoin,usd,auto,10000.0,8239.9263,-17.6007,61,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 64), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-09T06:19:48.467840+00:00,120,30,24,1,128,0.001,0.001,bitcoin,usd,auto,10000.0,7181.4469,-28.1855,86,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-09T07:32:46.788340+00:00,120,30,24,1,128,0.001,0.0015,bitcoin,usd,auto,10000.0,7426.2775,-25.7372,81,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-09T08:45:44.176466+00:00,120,30,24,1,128,0.001,0.002,bitcoin,usd,auto,10000.0,7367.3644,-26.3264,74,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-10T03:59:12.829473+00:00,120,30,24,1,128,0.001,0.003,bitcoin,usd,auto,10000.0,7623.4349,-23.7657,64,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-10T04:36:02.646041+00:00,120,30,24,2,128,0.001,0.001,bitcoin,usd,auto,10000.0,7263.3776,-27.3662,91,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-10T05:12:46.916092+00:00,120,30,24,2,128,0.001,0.0015,bitcoin,usd,auto,10000.0,7372.6888,-26.2731,84,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-10T05:49:29.800047+00:00,120,30,24,2,128,0.001,0.002,bitcoin,usd,auto,10000.0,7723.8267,-22.7617,79,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-10T06:26:12.843743+00:00,120,30,24,2,128,0.001,0.003,bitcoin,usd,auto,10000.0,7629.3604,-23.7064,67,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-10T06:33:13.406374+00:00,120,30,24,12,128,0.001,0.001,bitcoin,usd,auto,10000.0,7049.5917,-29.5041,85,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-10T06:40:18.443760+00:00,120,30,24,12,128,0.001,0.0015,bitcoin,usd,auto,10000.0,7170.7504,-28.2925,78,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-10T06:47:24.179039+00:00,120,30,24,12,128,0.001,0.002,bitcoin,usd,auto,10000.0,7527.9652,-24.7203,74,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-10T06:54:26.222783+00:00,120,30,24,12,128,0.001,0.003,bitcoin,usd,auto,10000.0,7882.1501,-21.1785,59,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-10T06:58:28.362024+00:00,120,30,24,24,128,0.001,0.001,bitcoin,usd,auto,10000.0,7344.5296,-26.5547,88,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-10T07:02:30.471040+00:00,120,30,24,24,128,0.001,0.0015,bitcoin,usd,auto,10000.0,7460.6264,-25.3937,79,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-10T07:06:32.464626+00:00,120,30,24,24,128,0.001,0.002,bitcoin,usd,auto,10000.0,7845.6068,-21.5439,73,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-10T07:10:34.230716+00:00,120,30,24,24,128,0.001,0.003,bitcoin,usd,auto,10000.0,8132.2352,-18.6776,57,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 128), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-11T05:32:44.570287+00:00,120,30,24,1,256,0.001,0.001,bitcoin,usd,auto,10000.0,7128.7244,-28.7128,86,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-11T08:02:34.809983+00:00,120,30,24,1,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7529.0332,-24.7097,81,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-12T05:23:32.947592+00:00,120,30,24,1,256,0.001,0.002,bitcoin,usd,auto,10000.0,7381.3467,-26.1865,70,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-12T07:46:09.119389+00:00,120,30,24,1,256,0.001,0.003,bitcoin,usd,auto,10000.0,7377.1596,-26.2284,57,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-12T08:58:33.727857+00:00,120,30,24,2,256,0.001,0.001,bitcoin,usd,auto,10000.0,6581.91,-34.1809,80,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-13T04:03:17.079945+00:00,120,30,24,2,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7140.303,-28.597,82,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-13T05:15:30.524846+00:00,120,30,24,2,256,0.001,0.002,bitcoin,usd,auto,10000.0,7318.1593,-26.8184,70,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-13T06:27:51.249883+00:00,120,30,24,2,256,0.001,0.003,bitcoin,usd,auto,10000.0,7439.587,-25.6041,61,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-13T06:41:39.714223+00:00,120,30,24,12,256,0.001,0.001,bitcoin,usd,auto,10000.0,6898.7495,-31.0125,78,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-13T06:55:28.247899+00:00,120,30,24,12,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7278.6824,-27.2132,75,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-13T07:09:18.782970+00:00,120,30,24,12,256,0.001,0.002,bitcoin,usd,auto,10000.0,7407.3265,-25.9267,67,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-13T07:23:06.972559+00:00,120,30,24,12,256,0.001,0.003,bitcoin,usd,auto,10000.0,7656.3339,-23.4367,56,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 12), ('vs_currency', 'usd')]"
2026-01-13T07:31:01.882065+00:00,120,30,24,24,256,0.001,0.001,bitcoin,usd,auto,10000.0,6716.3865,-32.8361,85,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-13T07:38:56.638616+00:00,120,30,24,24,256,0.001,0.0015,bitcoin,usd,auto,10000.0,7013.5054,-29.8649,79,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-13T07:46:51.247474+00:00,120,30,24,24,256,0.001,0.002,bitcoin,usd,auto,10000.0,7392.3594,-26.0764,69,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-13T07:54:45.782435+00:00,120,30,24,24,256,0.001,0.003,bitcoin,usd,auto,10000.0,7507.8051,-24.9219,57,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 30), ('n_estimators', 256), ('n_lags', 24), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 24), ('vs_currency', 'usd')]"
2026-01-13T08:34:00.761702+00:00,120,18,27,1,64,0.001,0.001,bitcoin,usd,auto,10000.0,7299.433,-27.0057,148,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-14T03:38:13.900320+00:00,120,18,27,1,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7026.528,-29.7347,125,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-14T04:17:22.356386+00:00,120,18,27,1,64,0.001,0.002,bitcoin,usd,auto,10000.0,7096.4614,-29.0354,111,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-14T04:56:28.257049+00:00,120,18,27,1,64,0.001,0.003,bitcoin,usd,auto,10000.0,7480.5917,-25.1941,96,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 1), ('vs_currency', 'usd')]"
2026-01-14T05:16:20.428138+00:00,120,18,27,2,64,0.001,0.001,bitcoin,usd,auto,10000.0,7261.0458,-27.3895,135,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-14T05:36:13.550764+00:00,120,18,27,2,64,0.001,0.0015,bitcoin,usd,auto,10000.0,7034.4823,-29.6552,124,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.0015), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-14T05:56:06.668172+00:00,120,18,27,2,64,0.001,0.002,bitcoin,usd,auto,10000.0,7242.7908,-27.5721,115,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.002), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-14T06:15:57.790937+00:00,120,18,27,2,64,0.001,0.003,bitcoin,usd,auto,10000.0,7596.9323,-24.0307,97,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.003), ('train_step', 2), ('vs_currency', 'usd')]"
2026-01-14T06:19:45.127553+00:00,120,18,27,12,64,0.001,0.001,bitcoin,usd,auto,10000.0,7577.0148,-24.2299,136,"[('coin_id', 'bitcoin'), ('days', 120), ('fee_rate', 0.001), ('horizon', 18), ('n_estimators', 64), ('n_lags', 27), ('provider', 'auto'), ('threshold', 0.001), ('train_step', 12), ('vs_currency', 'usd')]"
